id,latitude,longitude,area_name,crime_type,severity,hour,day_of_week,month,crime_count
1590,17.411498747808135,78.4350639383263,Banjara Hills,vandalism,0.3,7,2,10,2
1591,17.485628759374336,78.40464568283639,Kukatpally,murder,1.0,7,3,8,3
1592,17.386975486542404,78.48851973304006,Charminar,vandalism,0.3,10,4,8,4
1593,17.488640354455306,78.40530666209814,Kukatpally,murder,1.0,19,4,8,1
1594,17.43750843905237,78.38622426094992,Gachibowli,murder,1.0,8,6,3,5
1595,17.36761838980206,78.48931217330289,Secunderabad,murder,1.0,20,6,4,2
1596,17.406384048107274,78.43398993523184,Banjara Hills,harassment,0.5,5,4,8,4
1597,17.375056173357766,78.43904661012623,Somajiguda,vandalism,0.3,9,0,8,3
1598,17.449325037003412,78.37126815495547,Gachibowli,harassment,0.5,17,0,4,1
1599,17.388106349602086,78.48541484487433,Charminar,assault,0.6,19,5,1,3
1600,17.353030152439985,78.48282078408273,Mehdipatnam,harassment,0.5,0,6,4,2
1601,17.445045546599736,78.37622603273842,Gachibowli,assault,0.6,13,6,10,3
1602,17.447137989725107,78.39400537033838,Madhapur,harassment,0.5,8,5,11,3
1603,17.373298800949307,78.47617375430357,Secunderabad,assault,0.6,9,2,11,5
1604,17.42099685286565,78.44049800800971,Banjara Hills,robbery,0.7,22,2,10,2
1605,17.41286815015416,78.42773785163632,Banjara Hills,robbery,0.7,9,3,3,1
1606,17.490575737371152,78.41246918778576,Kondapur,vandalism,0.3,16,3,2,4
1607,17.39015256853353,78.48455466332237,Charminar,harassment,0.5,23,1,4,3
1608,17.451359257674824,78.40081446071072,Madhapur,vandalism,0.3,13,3,4,3
1609,17.37733820334199,78.43320401119882,Somajiguda,theft,0.4,7,4,11,3
1610,17.378558307931655,78.47480177245778,Secunderabad,theft,0.4,4,1,5,2
1611,17.437677518311904,78.44910952114014,Ameerpet,assault,0.6,8,6,7,5
1612,17.481170041194744,78.41790220387205,Kondapur,murder,1.0,0,4,10,4
1613,17.380914691750235,78.42977760133952,Somajiguda,harassment,0.5,20,2,5,1
1614,17.413289527736644,78.4400067477529,Banjara Hills,vandalism,0.3,13,5,3,3
1615,17.476840607546226,78.41580028617825,Kondapur,theft,0.4,20,0,1,2
1616,17.379193224938746,78.48774519169088,Secunderabad,theft,0.4,3,4,10,4
1617,17.383821810183235,78.48781355132525,Charminar,vandalism,0.3,4,0,12,4
1618,17.37724820945793,78.48900891363766,Charminar,theft,0.4,11,3,10,4
1619,17.47875692219023,78.41100378702592,Kondapur,harassment,0.5,10,4,4,5
1620,17.37894431146954,78.48101926597266,Secunderabad,harassment,0.5,14,1,6,4
1621,17.43085184045714,78.45525467769814,Ameerpet,murder,1.0,11,1,3,3
1622,17.450745499093028,78.38029479916311,Gachibowli,theft,0.4,19,2,12,1
1623,17.35653793679272,78.48076618989364,Mehdipatnam,theft,0.4,22,6,3,2
1624,17.4031688713483,78.42644637195178,Banjara Hills,murder,1.0,22,4,3,3
1625,17.373119834649692,78.48185289329278,Secunderabad,theft,0.4,3,3,5,4
1626,17.44831249984873,78.38246583075637,Gachibowli,murder,1.0,7,0,8,2
1627,17.44120163828934,78.4429742907991,Ameerpet,murder,1.0,3,1,2,2
1628,17.43920533733601,78.45596352894002,Ameerpet,murder,1.0,6,1,12,1
1629,17.494668586873363,78.41578833968907,Kondapur,vandalism,0.3,4,3,5,4
1630,17.478502252919167,78.40844404704158,Kondapur,harassment,0.5,12,6,1,1
1631,17.394387963080984,78.49658720620435,Charminar,vandalism,0.3,1,5,3,4
1632,17.444429293772107,78.37115499460555,Gachibowli,vandalism,0.3,0,6,4,1
1633,17.367981426087205,78.46948380483295,Mehdipatnam,vandalism,0.3,11,1,5,1
1634,17.448462764297616,78.38362115475688,Madhapur,assault,0.6,4,1,5,3
1635,17.478399062958058,78.41547021956694,Kondapur,robbery,0.7,4,1,5,5
1636,17.444842354198435,78.38979395054237,Madhapur,vandalism,0.3,19,1,6,3
1637,17.369010597587145,78.47942235975505,Secunderabad,murder,1.0,12,1,2,2
1638,17.457991297611528,78.38311129986288,Madhapur,murder,1.0,3,2,8,3
1639,17.491990003750026,78.41120088468307,Kondapur,robbery,0.7,11,3,4,4
1640,17.37653409116634,78.47926327725084,Secunderabad,theft,0.4,11,5,9,3
1641,17.43966816447506,78.39281404513005,Madhapur,harassment,0.5,8,2,6,3
1642,17.454963008717723,78.39761240026819,Madhapur,theft,0.4,16,5,6,4
1643,17.371472250784603,78.43753104251351,Somajiguda,harassment,0.5,15,3,5,3
1644,17.420802053406508,78.42857477696614,Banjara Hills,murder,1.0,2,4,10,3
1645,17.364112843335594,78.47183267961992,Secunderabad,assault,0.6,4,6,9,5
1646,17.446822962623063,78.43957336419446,Ameerpet,theft,0.4,12,0,7,4
1647,17.44755168340849,78.38768060105836,Madhapur,murder,1.0,17,6,12,1
1648,17.402373751273828,78.4443740127167,Banjara Hills,assault,0.6,0,3,4,4
1649,17.36571667837678,78.46503441144924,Mehdipatnam,robbery,0.7,19,4,8,3
1650,17.45047793389401,78.3712217213788,Gachibowli,robbery,0.7,9,4,6,4
1651,17.361738505603217,78.4658933585975,Mehdipatnam,murder,1.0,12,3,9,5
1652,17.37454911133421,78.48892518937345,Secunderabad,murder,1.0,19,2,12,4
1653,17.3694873105801,78.43323335293977,Somajiguda,theft,0.4,18,3,4,3
1654,17.478684053181016,78.41284916991843,Kondapur,robbery,0.7,15,5,10,4
1655,17.393321951089646,78.49595444812746,Charminar,harassment,0.5,12,4,10,2
1656,17.486965782131428,78.40505531671042,Kukatpally,theft,0.4,8,3,1,1
1657,17.354631339244804,78.48103995752274,Mehdipatnam,assault,0.6,3,6,8,3
1658,17.42944968593038,78.43873056677998,Ameerpet,vandalism,0.3,18,5,11,3
1659,17.437650820876353,78.44117039020612,Ameerpet,robbery,0.7,1,4,12,5
1660,17.488948334964114,78.4041292609813,Kondapur,harassment,0.5,15,4,9,5
1661,17.498061588336693,78.3944043021948,Kukatpally,robbery,0.7,15,1,8,1
1662,17.438144763451362,78.45084467230164,Ameerpet,vandalism,0.3,6,0,4,2
1663,17.36300012754855,78.47038650824328,Mehdipatnam,robbery,0.7,23,0,3,1
1664,17.41874086697029,78.43989960183666,Banjara Hills,assault,0.6,15,0,1,5
1665,17.447144714580105,78.4432917227527,Ameerpet,vandalism,0.3,23,1,9,3
1666,17.379180596141182,78.44652019501211,Somajiguda,robbery,0.7,21,0,4,5
1667,17.35438427223805,78.46947465474065,Mehdipatnam,vandalism,0.3,20,0,9,5
1668,17.414672786033982,78.42754688039358,Banjara Hills,assault,0.6,6,2,12,3
1669,17.440037845901955,78.44827290101736,Ameerpet,theft,0.4,10,6,2,1
1670,17.36633746450152,78.47540730330178,Secunderabad,murder,1.0,17,3,7,5
1671,17.368569761642373,78.48452121408714,Secunderabad,vandalism,0.3,13,2,7,1
1672,17.38438271262185,78.47965396607889,Charminar,harassment,0.5,9,4,3,4
1673,17.474984401916508,78.41549293203393,Kondapur,theft,0.4,8,0,8,2
1674,17.493946312267926,78.4019852361058,Kukatpally,robbery,0.7,15,4,1,3
1675,17.39267464874169,78.49164168400195,Charminar,murder,1.0,12,3,1,2
1676,17.403695290378153,78.43490375163508,Banjara Hills,harassment,0.5,10,6,6,1
1677,17.409535674526957,78.43415379502618,Banjara Hills,theft,0.4,5,2,6,4
1678,17.427508532111023,78.45475719344545,Ameerpet,assault,0.6,14,4,5,2
1679,17.402669842441654,78.42670747154223,Banjara Hills,assault,0.6,16,6,8,4
1680,17.41493652757561,78.43736331371622,Banjara Hills,assault,0.6,1,1,1,1
1681,17.406176713630963,78.426729791742,Banjara Hills,assault,0.6,13,2,11,4
1682,17.380769078043148,78.48553296671754,Secunderabad,vandalism,0.3,5,6,3,1
1683,17.357774021648996,78.46842578829325,Mehdipatnam,robbery,0.7,3,2,3,5
1684,17.414755465471806,78.43377291755466,Banjara Hills,theft,0.4,16,3,6,5
1685,17.444777831572473,78.38301999011674,Madhapur,assault,0.6,11,4,10,4
1686,17.416620680914964,78.42581990546742,Banjara Hills,murder,1.0,22,2,12,2
1687,17.43859181914067,78.38053855255117,Gachibowli,murder,1.0,18,5,12,2
1688,17.41091442300695,78.42460664702148,Banjara Hills,murder,1.0,1,5,7,3
1689,17.386966422014684,78.49077014701777,Charminar,vandalism,0.3,6,0,9,2
1690,17.48666754766989,78.39498757551583,Kukatpally,theft,0.4,8,1,5,4
1691,17.377311882265,78.48407828953025,Charminar,assault,0.6,14,1,8,4
1692,17.376900910165567,78.47071905696981,Secunderabad,theft,0.4,9,0,6,4
1693,17.367971167215234,78.43421162158332,Somajiguda,assault,0.6,22,2,8,2
1694,17.45134845212228,78.39324144958896,Madhapur,theft,0.4,5,2,10,3
1695,17.362770984938155,78.44690101070661,Somajiguda,vandalism,0.3,12,6,2,5
1696,17.45720676874662,78.39603934883687,Madhapur,theft,0.4,17,6,9,1
1697,17.363563823852378,78.4354423937,Somajiguda,assault,0.6,5,3,1,3
1698,17.40377479555204,78.43532732445404,Banjara Hills,harassment,0.5,10,2,11,2
1699,17.366527439214376,78.47227633856295,Mehdipatnam,assault,0.6,11,0,6,4
1700,17.503017998173398,78.40864779136149,Kukatpally,harassment,0.5,8,5,7,3
1701,17.35442661067261,78.47535230802133,Mehdipatnam,vandalism,0.3,20,0,5,3
1702,17.44818407479141,78.37883384278831,Gachibowli,assault,0.6,9,5,8,5
1703,17.35777640823957,78.46592519122332,Mehdipatnam,murder,1.0,11,3,6,5
1704,17.351662520689576,78.46683046994627,Mehdipatnam,vandalism,0.3,5,2,9,2
1705,17.487832996362695,78.40840357091757,Kukatpally,vandalism,0.3,22,0,8,2
1706,17.443046892938195,78.40021163225026,Madhapur,murder,1.0,20,3,3,4
1707,17.444680225030446,78.38841196592008,Madhapur,robbery,0.7,9,5,7,1
1708,17.49039511506952,78.3925633273204,Kukatpally,harassment,0.5,23,0,2,2
1709,17.429805843795613,78.44164995543791,Ameerpet,theft,0.4,2,6,3,5
1710,17.388880851745874,78.49587440293558,Charminar,assault,0.6,10,3,4,1
1711,17.485240260468963,78.39738684037992,Kukatpally,theft,0.4,11,6,8,5
1712,17.378222781334216,78.47930366919981,Secunderabad,theft,0.4,0,0,9,3
1713,17.442499004273646,78.45620528541129,Ameerpet,vandalism,0.3,3,3,7,5
1714,17.38016629146127,78.48859801219045,Secunderabad,vandalism,0.3,16,5,1,5
1715,17.35512479428177,78.48360015882925,Mehdipatnam,robbery,0.7,1,0,6,3
1716,17.435502642382822,78.37822164385905,Gachibowli,vandalism,0.3,9,4,7,4
1717,17.489615364263496,78.39080836283675,Kukatpally,assault,0.6,14,0,3,3
1718,17.492017108358937,78.41134092923944,Kondapur,robbery,0.7,3,3,1,2
1719,17.38835422326809,78.47878896478825,Charminar,harassment,0.5,16,0,6,2
1720,17.494299571624957,78.40476825083324,Kondapur,theft,0.4,22,6,4,3
1721,17.440356730715965,78.43827731683344,Ameerpet,harassment,0.5,9,2,12,1
1722,17.385614757049815,78.48630132463141,Charminar,harassment,0.5,9,2,1,5
1723,17.44439031638376,78.38791326318118,Madhapur,theft,0.4,20,4,11,4
1724,17.366770542622557,78.46558914450652,Mehdipatnam,vandalism,0.3,23,0,9,2
1725,17.42123179738545,78.43359661682794,Banjara Hills,assault,0.6,22,0,8,3
1726,17.371035807078755,78.43573832951667,Somajiguda,harassment,0.5,12,3,12,3
1727,17.436374064346957,78.45215777774489,Ameerpet,harassment,0.5,12,3,3,4
1728,17.43718653794194,78.45793985363969,Ameerpet,vandalism,0.3,6,5,7,4
1729,17.380866968293443,78.44262247265577,Somajiguda,murder,1.0,6,1,4,2
1730,17.435093454572026,78.36799567405963,Gachibowli,murder,1.0,6,3,11,5
1731,17.499595346896932,78.40539983439096,Kukatpally,vandalism,0.3,10,4,4,5
1732,17.369469385038403,78.47040036148898,Mehdipatnam,theft,0.4,19,2,12,3
1733,17.365835105720667,78.43785975765664,Somajiguda,assault,0.6,23,1,8,3
1734,17.446707616726318,78.36765983724898,Gachibowli,vandalism,0.3,19,5,9,3
1735,17.50107312692014,78.40701236584131,Kukatpally,assault,0.6,22,2,5,5
1736,17.366592040571934,78.48196867298107,Mehdipatnam,assault,0.6,2,4,4,2
1737,17.440578462102607,78.443945502551,Ameerpet,theft,0.4,9,5,11,3
1738,17.3529205180342,78.46887563879768,Mehdipatnam,murder,1.0,7,0,8,5
1739,17.38001544150279,78.43570080128983,Somajiguda,murder,1.0,14,4,5,2
1740,17.364746023041747,78.44283517243876,Somajiguda,harassment,0.5,12,5,8,1
1741,17.50361213262059,78.39752382000967,Kukatpally,murder,1.0,0,4,1,2
1742,17.3823204758035,78.43513774195476,Somajiguda,murder,1.0,9,0,6,4
1743,17.438321908068406,78.38627821975979,Madhapur,robbery,0.7,19,0,11,2
1744,17.361614877040314,78.47575665356705,Mehdipatnam,assault,0.6,7,3,3,2
1745,17.50326024517081,78.39828994139037,Kukatpally,theft,0.4,14,6,10,2
1746,17.376761082821716,78.47847587965875,Secunderabad,harassment,0.5,15,4,11,3
1747,17.4510640577909,78.36849881446322,Gachibowli,harassment,0.5,13,0,8,5
1748,17.36820902087793,78.4703543462505,Mehdipatnam,vandalism,0.3,4,3,11,5
1749,17.38032616104337,78.49185144945628,Charminar,theft,0.4,12,1,11,4
1750,17.48159081296999,78.41606287079867,Kondapur,robbery,0.7,19,6,7,5
1751,17.43301754441502,78.43949551431494,Ameerpet,robbery,0.7,14,4,8,5
1752,17.436665960002262,78.45030270526092,Ameerpet,theft,0.4,6,2,12,2
1753,17.432380179803726,78.45090101382733,Ameerpet,assault,0.6,10,5,10,4
1754,17.3753720228543,78.47069221866032,Secunderabad,assault,0.6,7,4,8,4
1755,17.376572761655325,78.44566729297976,Somajiguda,robbery,0.7,11,0,1,5
1756,17.37980091268,78.48999833933912,Secunderabad,robbery,0.7,5,1,6,4
1757,17.43938430715782,78.39779410711476,Madhapur,murder,1.0,10,5,11,4
1758,17.497417036651385,78.39936573578407,Kukatpally,harassment,0.5,10,0,1,1
1759,17.35569657414243,78.47541742900653,Mehdipatnam,theft,0.4,9,3,8,2
1760,17.410351623597425,78.43323129626224,Banjara Hills,vandalism,0.3,2,0,1,2
1761,17.374881194660116,78.4797682018971,Secunderabad,assault,0.6,23,5,4,2
1762,17.364216106098574,78.47137520862542,Secunderabad,murder,1.0,17,6,8,4
1763,17.383117800265488,78.49103865287313,Charminar,robbery,0.7,16,6,7,1
1764,17.40805496376077,78.43659895994186,Banjara Hills,robbery,0.7,2,0,2,2
1765,17.436959032723326,78.38703073415907,Gachibowli,murder,1.0,21,1,5,3
1766,17.416937611874925,78.42743700392813,Banjara Hills,assault,0.6,9,6,10,5
1767,17.441701029498446,78.38488801233328,Gachibowli,murder,1.0,18,1,1,5
1768,17.373472273333068,78.43966698453028,Somajiguda,robbery,0.7,9,1,5,3
1769,17.365246598129758,78.48169442230409,Mehdipatnam,robbery,0.7,17,1,4,4
1770,17.449772439965944,78.38829270609531,Madhapur,theft,0.4,10,5,12,5
1771,17.44214075086354,78.43877055846032,Ameerpet,robbery,0.7,5,3,6,3
1772,17.49192328444137,78.41239531623505,Kondapur,murder,1.0,16,4,7,2
1773,17.434178504910143,78.44795807459232,Ameerpet,assault,0.6,17,0,4,1
1774,17.367180699706786,78.47566567237054,Mehdipatnam,robbery,0.7,15,3,10,1
1775,17.360251939506774,78.48039332626686,Mehdipatnam,harassment,0.5,20,0,2,5
1776,17.494597052976815,78.41154599938193,Kondapur,robbery,0.7,16,5,2,5
1777,17.44667813216154,78.38187935921326,Gachibowli,robbery,0.7,23,5,4,2
1778,17.366216429842474,78.44766885132904,Somajiguda,assault,0.6,4,0,9,1
1779,17.44715246769904,78.36745165031938,Gachibowli,theft,0.4,2,2,1,5
1780,17.45063828644333,78.37382396362021,Gachibowli,assault,0.6,11,4,7,5
1781,17.36912492396763,78.47721013403435,Mehdipatnam,vandalism,0.3,14,4,6,5
1782,17.45739168776345,78.38351262280554,Madhapur,harassment,0.5,22,4,1,2
1783,17.4187227023244,78.43625824825038,Banjara Hills,assault,0.6,19,2,12,1
1784,17.48909899700554,78.40025379152165,Kukatpally,robbery,0.7,4,2,11,5
1785,17.45111514599834,78.38550077142504,Gachibowli,assault,0.6,18,1,10,3
1786,17.4185401083424,78.42993392732163,Banjara Hills,assault,0.6,0,3,10,3
1787,17.422100919232538,78.4410693491182,Banjara Hills,vandalism,0.3,12,2,2,3
1788,17.357224806471336,78.46794132096028,Mehdipatnam,murder,1.0,9,4,2,1
1789,17.495836606423737,78.40864974503312,Kukatpally,robbery,0.7,2,3,2,2
1790,17.368730397592945,78.48060055081424,Secunderabad,murder,1.0,0,3,12,3
1791,17.452064053556505,78.39541460486194,Madhapur,assault,0.6,4,5,6,5
1792,17.442340262815698,78.3708527727495,Gachibowli,theft,0.4,1,3,3,1
1793,17.491358024987896,78.40128466759177,Kukatpally,robbery,0.7,14,6,2,2
1794,17.368531780828203,78.46890548135791,Mehdipatnam,theft,0.4,1,1,6,4
1795,17.49356845397419,78.39504778916871,Kukatpally,vandalism,0.3,23,4,4,3
1796,17.50479905359478,78.40238153698762,Kukatpally,assault,0.6,2,5,4,3
1797,17.37645436808968,78.43698007976731,Somajiguda,assault,0.6,22,0,8,4
1798,17.497248713619644,78.39434572242003,Kukatpally,theft,0.4,1,1,2,4
1799,17.38182051327497,78.48516881080987,Charminar,robbery,0.7,7,1,9,1
1800,17.4974637452754,78.40333357342658,Kukatpally,robbery,0.7,2,2,7,2
1801,17.372725227323404,78.44685620444577,Somajiguda,assault,0.6,16,6,9,2
1802,17.370914968236207,78.4428975748431,Somajiguda,assault,0.6,6,5,2,4
1803,17.40331062682637,78.42790004615458,Banjara Hills,harassment,0.5,20,2,1,2
1804,17.36809017753656,78.47987677238548,Mehdipatnam,vandalism,0.3,16,6,6,4
1805,17.486943927873998,78.41648128639169,Kondapur,assault,0.6,4,5,6,4
1806,17.451949762736504,78.36810925996382,Gachibowli,theft,0.4,22,1,4,3
1807,17.488906113409247,78.39693607019233,Kukatpally,robbery,0.7,22,0,1,5
1808,17.434278715456294,78.45490867225442,Ameerpet,assault,0.6,0,6,6,1
1809,17.485996238039323,78.40811385036614,Kukatpally,vandalism,0.3,8,6,8,2
1810,17.45250339980981,78.36809740805911,Gachibowli,robbery,0.7,14,6,2,4
1811,17.502187500115134,78.40522406348057,Kukatpally,assault,0.6,15,6,4,3
1812,17.440494632339977,78.44520788184536,Ameerpet,assault,0.6,14,5,10,1
1813,17.36799471804507,78.43637725957882,Somajiguda,theft,0.4,17,2,7,1
1814,17.3681024999939,78.46521095672581,Mehdipatnam,harassment,0.5,22,2,5,3
1815,17.3659400451857,78.46471868615673,Mehdipatnam,assault,0.6,20,2,4,4
1816,17.363625982693986,78.48070889549533,Mehdipatnam,vandalism,0.3,23,5,5,5
1817,17.489699935110373,78.4026299412951,Kukatpally,vandalism,0.3,6,1,10,1
1818,17.483905068440684,78.40435064754615,Kondapur,murder,1.0,19,5,8,2
1819,17.366666434418207,78.44645231177134,Somajiguda,murder,1.0,8,2,7,5
1820,17.445154316863746,78.36885479007347,Gachibowli,murder,1.0,4,3,12,2
1821,17.43752343363143,78.43958319785688,Ameerpet,robbery,0.7,1,6,5,4
1822,17.482509994152327,78.4173096360182,Kondapur,robbery,0.7,14,3,7,1
1823,17.35059460493665,78.4809051103621,Mehdipatnam,theft,0.4,12,0,8,1
1824,17.37411159507171,78.44478252053308,Somajiguda,murder,1.0,9,3,12,4
1825,17.41432878101829,78.43201570125201,Banjara Hills,harassment,0.5,12,6,10,5
1826,17.486177442063923,78.39636196558604,Kukatpally,harassment,0.5,15,1,1,1
1827,17.410476381824356,78.42761847166828,Banjara Hills,theft,0.4,22,4,10,5
1828,17.371471081348567,78.43748440434194,Somajiguda,theft,0.4,21,0,11,2
1829,17.45249429379146,78.37876588198002,Gachibowli,harassment,0.5,2,0,7,5
1830,17.440575225167535,78.44824539706057,Ameerpet,vandalism,0.3,0,3,4,1
1831,17.367274186269444,78.48570876491499,Secunderabad,vandalism,0.3,8,5,1,4
1832,17.37019895346179,78.42970472402227,Somajiguda,harassment,0.5,17,6,5,2
1833,17.48758443830548,78.39282684746323,Kukatpally,robbery,0.7,1,3,8,4
1834,17.447868324929832,78.3862451681661,Madhapur,vandalism,0.3,22,0,3,2
1835,17.370914363872334,78.43398736952751,Somajiguda,murder,1.0,3,1,11,2
1836,17.379257277634917,78.49668009425797,Charminar,vandalism,0.3,1,5,12,1
1837,17.49297512254794,78.40012993891942,Kukatpally,assault,0.6,21,1,4,5
1838,17.385906264534423,78.48357283927207,Charminar,robbery,0.7,9,5,5,3
1839,17.446941895673074,78.38761353390001,Madhapur,harassment,0.5,16,6,1,1
1840,17.445487448291892,78.44251178631403,Ameerpet,vandalism,0.3,13,0,10,1
1841,17.419698049127547,78.44330761531842,Banjara Hills,assault,0.6,1,4,7,1
1842,17.49908005755684,78.39811250850683,Kukatpally,murder,1.0,12,6,5,2
1843,17.37677703150586,78.4311139561645,Somajiguda,harassment,0.5,3,1,7,4
1844,17.456059146451025,78.40109571401877,Madhapur,theft,0.4,17,6,7,5
1845,17.3702311619829,78.48390494000924,Secunderabad,robbery,0.7,8,3,8,4
1846,17.394040685620407,78.48944020774367,Charminar,theft,0.4,4,3,6,4
1847,17.422204746286226,78.4422067729652,Banjara Hills,harassment,0.5,21,2,6,1
1848,17.502877577687524,78.40114307879217,Kukatpally,murder,1.0,21,5,10,4
1849,17.38405953448616,78.4895870644008,Charminar,murder,1.0,17,1,5,3
1850,17.35249487258374,78.47971730314242,Mehdipatnam,assault,0.6,7,6,11,4
1851,17.405522012804692,78.42725398141981,Banjara Hills,assault,0.6,4,2,11,5
1852,17.41847485731051,78.44436638041641,Banjara Hills,murder,1.0,14,2,4,2
1853,17.50292647702646,78.39295197820717,Kukatpally,murder,1.0,10,5,7,4
1854,17.474959102195008,78.41106746662163,Kondapur,vandalism,0.3,14,3,4,5
1855,17.35730640290094,78.47002828546681,Mehdipatnam,assault,0.6,20,0,6,1
1856,17.484935506943657,78.41198021996055,Kondapur,theft,0.4,23,4,5,4
1857,17.37643180638908,78.43006206418632,Somajiguda,vandalism,0.3,19,4,3,5
1858,17.377978674311276,78.43501040769034,Somajiguda,robbery,0.7,3,5,11,5
1859,17.49272248151334,78.41186105218755,Kondapur,theft,0.4,20,0,5,2
1860,17.41745108274145,78.43793892414303,Banjara Hills,harassment,0.5,12,1,1,3
1861,17.4948448481866,78.4014157445219,Kukatpally,robbery,0.7,5,3,10,3
1862,17.41254838960144,78.44203738891878,Banjara Hills,murder,1.0,20,2,11,3
1863,17.481806141691887,78.40839115329118,Kondapur,theft,0.4,6,1,3,3
1864,17.445836886695588,78.38475872069603,Madhapur,harassment,0.5,21,6,6,4
1865,17.367196728260353,78.43744040421616,Somajiguda,theft,0.4,17,1,10,4
1866,17.35130709810262,78.47345306900488,Mehdipatnam,robbery,0.7,16,5,10,2
1867,17.453145729009215,78.39185389579102,Madhapur,theft,0.4,13,1,6,5
1868,17.368831309424287,78.4808372782074,Mehdipatnam,theft,0.4,22,6,8,4
1869,17.440837020474003,78.38447003207371,Madhapur,harassment,0.5,23,2,12,2
1870,17.436976841138303,78.45171636013792,Ameerpet,assault,0.6,12,0,3,5
1871,17.49207996932144,78.39590800855733,Kukatpally,theft,0.4,8,1,8,2
1872,17.367668737208902,78.48124380472088,Secunderabad,robbery,0.7,6,3,7,4
1873,17.379028124359213,78.48414123535217,Secunderabad,theft,0.4,5,1,8,3
1874,17.456734091674473,78.38327220343835,Madhapur,theft,0.4,11,6,9,5
1875,17.42754675573701,78.4482527439981,Ameerpet,vandalism,0.3,5,3,5,1
1876,17.482842197379206,78.42177467734102,Kondapur,assault,0.6,12,4,8,1
1877,17.456437258518108,78.38212373649974,Madhapur,theft,0.4,4,3,10,2
1878,17.42221584343762,78.430614449706,Banjara Hills,assault,0.6,7,4,1,2
1879,17.365090086855748,78.47707359847746,Mehdipatnam,harassment,0.5,9,6,11,1
1880,17.35809472168631,78.47121441269991,Mehdipatnam,harassment,0.5,2,6,6,2
1881,17.36189576000279,78.4876500108827,Secunderabad,vandalism,0.3,20,5,9,1
1882,17.43210486982864,78.45674188704469,Ameerpet,robbery,0.7,6,4,10,2
1883,17.48323841626575,78.42376776645713,Kondapur,assault,0.6,9,2,8,2
1884,17.410417314364988,78.42906847556468,Banjara Hills,murder,1.0,18,4,9,3
1885,17.366873447487333,78.4334600417803,Somajiguda,theft,0.4,7,1,5,3
1886,17.485692516472824,78.4211633042977,Kondapur,vandalism,0.3,7,0,7,5
1887,17.381935742688405,78.49547742856899,Charminar,assault,0.6,6,3,2,5
1888,17.390682464446876,78.48074895749183,Charminar,robbery,0.7,5,3,9,1
1889,17.393250512728855,78.49056141285482,Charminar,assault,0.6,8,3,6,2
1890,17.369781990385082,78.46406275206843,Mehdipatnam,harassment,0.5,14,2,9,5
1891,17.37241168544428,78.47044570286086,Secunderabad,murder,1.0,4,6,7,3
1892,17.485858423279915,78.40595205024623,Kukatpally,vandalism,0.3,10,2,1,4
1893,17.36945837478837,78.43908961373639,Somajiguda,assault,0.6,13,0,6,5
1894,17.37934519035531,78.47596279277062,Secunderabad,vandalism,0.3,3,0,4,5
1895,17.39068585977461,78.48091445694038,Charminar,vandalism,0.3,2,0,12,2
1896,17.487465093586422,78.42071938445838,Kondapur,vandalism,0.3,20,2,8,1
1897,17.374930696446874,78.48444205270005,Secunderabad,harassment,0.5,23,0,9,1
1898,17.437109391360863,78.44418122586076,Ameerpet,harassment,0.5,22,2,2,3
1899,17.394361069716712,78.48604381351687,Charminar,theft,0.4,17,2,7,1
1900,17.413390490745904,78.43476897737284,Banjara Hills,murder,1.0,12,2,1,5
1901,17.43171874899398,78.44890773106113,Ameerpet,murder,1.0,13,2,10,1
1902,17.454462683137937,78.38248616560338,Madhapur,assault,0.6,9,2,1,4
1903,17.43860537625952,78.3804471616122,Gachibowli,robbery,0.7,4,4,2,4
1904,17.44506842082105,78.388678171179,Madhapur,murder,1.0,12,0,5,4
1905,17.406653724879966,78.43425306751577,Banjara Hills,robbery,0.7,18,2,4,5
1906,17.49786742996789,78.39184600636945,Kukatpally,theft,0.4,8,2,10,5
1907,17.496440633139496,78.40587742453461,Kukatpally,harassment,0.5,7,5,3,4
1908,17.495628275654777,78.39606077111061,Kukatpally,robbery,0.7,19,2,3,4
1909,17.372181221309763,78.48291293421877,Secunderabad,vandalism,0.3,7,3,11,3
1910,17.442267539204156,78.44215050797123,Ameerpet,robbery,0.7,9,1,2,5
1911,17.38831661811517,78.47950558780265,Charminar,harassment,0.5,17,5,9,1
1912,17.420019882286272,78.44303141695434,Banjara Hills,harassment,0.5,6,2,2,4
1913,17.37026964776462,78.44449306414745,Somajiguda,theft,0.4,20,6,10,5
1914,17.376866946847144,78.43971790810892,Somajiguda,theft,0.4,15,5,4,1
1915,17.378365952921087,78.48048607735198,Charminar,theft,0.4,5,1,6,3
1916,17.36261929891848,78.47281984437485,Mehdipatnam,murder,1.0,15,0,5,3
1917,17.375917894319688,78.44132125406281,Somajiguda,murder,1.0,17,2,9,1
1918,17.369387956667804,78.4795206857183,Secunderabad,assault,0.6,6,0,2,5
1919,17.433435723083903,78.45483463029016,Ameerpet,harassment,0.5,0,1,9,5
1920,17.37571944360623,78.48873614578169,Charminar,vandalism,0.3,19,4,12,1
1921,17.376348597191743,78.43708328379324,Somajiguda,robbery,0.7,19,2,8,3
1922,17.383900796377898,78.48508992692594,Charminar,murder,1.0,1,5,2,3
1923,17.39477125739145,78.48996673549185,Charminar,theft,0.4,23,4,5,2
1924,17.485280382417884,78.41624114436804,Kondapur,assault,0.6,23,5,6,5
